_id,Name,Address1,Address2,State,City,Website,YearOfCreation,Country,Tags
03dbce79-39b3-4024-b2a2-a736bf5839a7,Lake Shel-Oole Campground,1210 Oilfield Avenue,,Montana,Shelby,https://shelbymt.com,1910.0,United States,
03fdaca3-8b7f-4a64-9cc3-1aaf838df21c,JEAN RANDALL PROCESS SERVICE,561 LOUIS DR,,,NOVATO,http://gappsprocess.com,,United States,
04005f2a-51a7-49d3-9b6e-63d37f9044af,Sahuaro Plumbing,1006 East Vista Del Cerro Drive # A,,Arizona,Tempe,https://sahuaroplumbing.com/,,United States,Construction
040c69a8-3560-440c-bf10-05f0ef21f20c,Commercial Interiors Direct,1 South Corporate Drive # East,,New Jersey,Riverdale,N/A,,United States,
0416e907-c4e8-4e49-b884-05fd0d42d42f,Roanoke Church of Christ,305 Rusk St,,Texas,Roanoke,https://roanokechurchofchrist.org,1850.0,United States,Religious Institutions
04198213-0add-4924-adc1-bb731bb9da63,Divine Mortuary,5620 Hillandale Drive,,Georgia,Lithonia,http://www.divinemortuaryservices.com,2007.0,United States,"Individual & Family Services, Funeral & Cremation Services and Domestic & International Shipping"
041b6838-e5d3-4f51-8965-cff7da16415a,T Duke Salon,11908 Pleasant Forest Drive,,Arkansas,Little Rock,https://tdukesalon.com,2010.0,United States,
0429c871-55f7-4b15-9152-f3897671fd1a,Alanpro Incorporated,7461 South Sayre Avenue,,,Bedford Park,N/A,1990.0,United States,
042c2bc1-726c-43b3-898f-3a78a543fb37,Hackwell-Boone Insurance,19 Belmont St # 4,,Massachusetts,South Easton,https://hackwellboone.com,1979.0,United States,Insurance
043a4753-0ec5-4387-8e3e-8354bc93f192,1800loosediamonds,550 S Hill St,,California,Los Angeles,https://1800loosediamonds.com,,United States,
04489fe1-a06f-4ff3-8503-510462d69060,MOSS4U Limited Liability Company,1492 KEYWAY RD,,,ENGLEWOOD,https://moss4u.com,,United States,Wholesale
044c70aa-a4f5-4738-85ce-5cedaceffab0,Neurology Associates,1107 East Matthews Avenue # 200,,Arkansas,Jonesboro,https://neurologyassociates.cc,1985.0,United States,
044ceab1-dd1a-44af-b205-a3e2f1ffb603,Chandler Police Department,417 East Jefferson Avenue,,Indiana,Chandler,https://townofchandler.org/chandler-departments/police/,1991.0,United States,Law Enforcement
044f9f53-0970-4cd9-8599-6d2de9872ddf,Deutch Joann R,12522 Moorpark St,,California,Studio City,https://joanndeutch.com,2000.0,United States,
045179b6-5443-4776-8ee0-924bdf044a2e,Absolutely Clean,PO Box 101,,Virginia,Sumerduck,https://destroythemold.com,2012.0,United States,
045a023f-38b9-4c6f-8f7a-a895ce2e5f22,Chase Bass Stephen,1 World Trade Center # 1660,,California,Long Beach,https://rumlaw.com,,United States,
045c1210-dd5b-42ca-b369-e0a69374e419,"Frasier Contracting,Incorporated",4100 Recker Highway,,Florida,Winter Haven,https://frasiercontractinginc.com,,United States,Construction
045f26b6-23ab-438a-baae-d4cc5fc440c8,"Oto Analytics,Incorporated",548 Market Street,,,San Francisco,http://otoanalytics.com,2011.0,United States,
04635ea7-ec11-4567-995c-a74ddd70c5d9,LITTLE ASSOCIATES Incorporated,1400 Gaylord Drive,,North Carolina,Raleigh,http://www.littleassociatesinc.com,1992.0,United States,Management Consulting
0467b825-6f19-40b0-bec8-b5008ece8e1a,Celebration Photography & Video,2849 Woodbridge Avenue # 1,,New Jersey,Edison,https://celebrationcenter.org,1995.0,United States,
0468e9b5-8fe8-4e4e-aa63-f499bc9130d7,Bolus-Alignay Agnes DDS,804 Pershing Drive # 3,,Maryland,Silver Spring,https://alignaydds.com,1997.0,United States,Medical Practice
04733c65-5c43-46c1-a1f2-a3ec96168b81,LA JOLLA VENTURES Incorporated,5770 CALLE MIRAMAR,,,LA JOLLA,http://quadrantventures.com,,United States,
0477367f-29bd-4824-aeff-8396e1525094,"Homewise Remodelers,Incorporated",2841 N Pulaski Road # CN,,Illinois,Chicago,https://homewiseremodelers.com,,United States,Construction
047ca7de-c16d-48c6-a486-6bb479e96d39,Charles E Davis Funeral Home,3075 South Florida Avenue,,Florida,Inverness,https://chasdavis.com/,1975.0,United States,
0483d1e3-8c41-47c9-90eb-2cb2105574f2,Shir-Roy Camping Area,100 Athol Rd,,New Hampshire,Richmond,https://ucampnh.com,1957.0,United States,"Leisure & Tourism, Hospitality, tourism, hotel and catering industries United States"
04843ed0-db3a-4040-b869-92a52fb104a5,Anchor Roofing Systems Ltd,2809 North Houston St,,Texas,Fort Worth,https://anchor-roofs.com,1989.0,United States,Construction
0487fa79-7d80-4747-8def-995adccbc3c0,Town Of Delta,15990 County Highway H,,Wisconsin,Mason,https://townofdelta.com,1981.0,United States,
04938333-d19a-4eac-b655-5e04940cf360,"Zuercher Technologies,Limited Liability Company",4509 West 58th Street,,,Sioux Falls,https://www.centralsquare.com/,2003.0,United States,Computer Software
04977751-bbd6-47b3-ab0e-fa380e0de12c,Equifax Incorporated,5100 Peachtree Indus Boulevard,,Georgia,Norcross,https://www.equifax.com,1899.0,United States,"Information Technology and Services, risk modeling, credit reporting, marketing data, identity protection, HR compliance, employment verification, ACA compliance, technology, fraud prevention, artificial intelligence, machine learning, financial literacy, blockchain, cloud-based platforms, big data, trended data, data mining, cybersecurity, financial services, fintech, data analytics, cloud, talent solutions"
0499af91-a8fe-4afa-8a02-05f1b0a1fbb6,Minnesota Valley Regional Library,Y Box,,Minnesota,Winthrop,https://cityofwinthrop.com,,United States,
04a063b8-0608-47c9-a282-cf35876ac2b8,"Focus Integrated Systems,Incorporated",3228 Madison Street,,,Carlsbad,N/A,2002.0,United States,
04a1260c-aadd-4540-b61d-898bbccd76d6,Goodman Real Estate Solutions,6607 Missy Drive,,Texas,Dallas,https://goodmanres.com,2011.0,United States,"Real Estate, Construction Management, Due Diligence, Repositioning, Advisory Services, Leasing, Design, Entitlements"
04a80ca4-4012-4bb0-8a81-d019c6b5854c,Consumer Source Incorporated,4938 Provident Drive,,Ohio,Cincinnati,http://www.rentpath.com,1975.0,United States,"Internet, Rental Properties, Apartment Search, Apartment Rentals, Apartment Websites, Multifamily Marketing, Multifamily Analytics, Digital Marketing, Digital Advertising, Advertising, Digital Solutions, Engineering, UI, UX, B2B, B2C, Product Management, Digital Sales, Outside Sales"
04b18d42-b120-4774-9d43-6a0588045a83,QUAESTOR FEDERAL CONSULTING Limited Liability Company,6564 LOISDALE CT,STE 1010,,SPRINGFIELD,http://qfederal.com,,United States,Defense & Space
04c95be2-1d1e-4821-9e39-0e27b9962d8c,Valerie Lewis Janitorial,7994 Capwell Drive,,California,Oakland,N/A,,United States,
04e5d5d0-dc51-42ba-a594-cde2d8544b46,Southern Tier Lift,620 Castle Creek Road,,New York,Whitney Point,https://southerntierlift.com,,United States,
04efed79-be13-45cc-b105-4a2c544e22aa,ENERGY SOLUTIONS Limited Liability Company,176 Central Park Sq,,New Mexico,Los Alamos,http://www.energysolutions.com,2006.0,United States,"Environmental Services, Nuclear Waste Treatment, Processing, Decommissioning, Remediation, Nuclear Fuel Management, Engineering, Nuclear Technology, Transportation, Logistics, Nuclear Disposal"
04f1796e-1337-4ffe-ad55-3e217d5cd354,Viete Svenja DVM,14931 Oxnard St,,California,Van Nuys,https://animalmedcenter.net,,United States,
04fc8404-98ba-4d2e-acd5-9990281f623b,Chez Alaska Cooking School,2092 Jordan Avenue # 585,,Alaska,Juneau,https://chezalaska.com,2007.0,United States,
04fdf8b1-087c-452a-9fca-95cc7581e115,Gea Research Corporation,110 West Arlington Heights,,South Carolina,North Augusta,N/A,2009.0,United States,
05029224-b518-4c59-9d73-5b4ab2380c93,Jefferson Rural Clinic,126 West Old Andrew Johnson Highway,,Tennessee,Jefferson City,https://noblegenetics.com/,2005.0,United States,Hospital & Health Care
050f392f-e8d1-450c-bb11-5000bd79d41a,ARCADIS US Incorporated,2081 VISTA PKWY,,,ROYAL PALM BEACH,https://fpsengineering.com,,United States,
051d6085-88e9-4e96-a7ea-8918793694cc,"Homeaway,Incorporated",1011 W 5th St Ste 300,,Texas,Austin,N/A,2004.0,United States,"Internet, Vacation Rentals, Travel, technology, ecommerce, software, Internet, jobs"
05251084-8979-4db2-a152-a23b25a0fb17,Patrick Baker & Sons,1650 West St,,Massachusetts,Millbury,https://churchgoods.com,,United States,Religious Institutions
05391130-5754-41e2-b4f2-3b7dfa66c497,KQED Incorporated,2601 Mariposa Street,,,San Francisco,http://www.kqed.org/,1954.0,United States,"Broadcast Media, TV, radio, education, multi-media, news, food, science, environment, arts, bay area life"
05436e12-4d89-4ca0-b132-7e3cb56323e6,Brown & Weber Insurance Service,11 Williams St,,Wisconsin,Fort Atkinson,N/A,2002.0,United States,"Insurance, Auto Insurance, Home Insurance, Motorcycle Insurance, Umbrella Insurance, Boat Insurance, Renters Insurance, Commercial Insurance, Small Business Insurance, Trucking Insurance"
05442458-d585-4764-a114-bc9af954d5b8,SUNSCAPE LANDSCAPING Limited Liability Company,1810 BENCH MARK DR,,,AUSTIN,https://sunscapeaustin.com,2003.0,United States,Facilities Services
0544f6fd-e02d-4a51-ad22-2d49eac95430,Evanese Inc,1444 West 178th St,,California,Gardena,https://evanese.net,2005.0,United States,Apparel & Fashion
0552b1ca-afbe-41cd-aa63-adc2007d3eb0,Neustadt Museum Collect,526 46th Avenue # East,,New York,Long Island City,https://neustadtcollection.org,,United States,
056386f9-43c7-4445-996d-093cf85617f5,Paycycle Inc,210 Portage Avenue,,California,Palo Alto,https://www.intuit.com/,1983.0,United States,"Computer Software, Intuit solves unmet needs that customers would never have dreamed possible, Whether in the cloud, SaaS, PaaS, mobile, or data, we bring real-world solutions that change the way business is done around the world"
0567b0e9-e519-40a1-9ae2-7ae8ff592c1f,Babirak Vangellow & Carr Pc,47539 Coldspring Place,,Virginia,Sterling,https://babirakcarr.com,1994.0,United States,
05762b99-a42f-470c-8686-0c614420f862,Fiesta Restaurant Group,4335 Norfolk Parkway,,Florida,Melbourne,http://www.pollotropical.com,1988.0,United States,Restaurants
057b2bad-c278-4757-9c09-ff93d154f965,High Plains Auctions LLC,12855 North Delbert Road,,Colorado,Parker,N/A,2006.0,United States,
05a0da5d-af50-4b4c-84fd-4d7671fd0fc6,"Chegg,Incorporated",3990 Freedom Circle,,,Santa Clara,N/A,2005.0,United States,"Internet, Ecommerce and Higher Education"
05a6df18-7457-4b13-916d-2db9b9dd55b5,Davinci Floors & Granite,156 East Liberty St,,Ohio,Wooster,https://davinciflooringmedina.com,2011.0,United States,
05a84fb4-a607-4a77-a0ec-3470e3f06165,East Fork Swimming Pool Dst,1600 State Route 88,,Nevada,Minden,https://cbswim.com,1986.0,United States,
05b1d9dc-ab57-4b51-9069-36c662ca7f35,2607 San Jacinto Street LLC,2607 San Jacinto St,,Texas,Dallas,https://dunlapswain.com,2008.0,United States,Automotive
05b3888e-e265-4d25-8689-d1f184912fe8,Newtek Financial Information Systems,2112 South Congress Avenue Suite 202,,,West Palm Beach,N/A,,United States,Financial Services
05bab01c-6c1f-48f0-8787-c4c09024421e,"MIKE BLOOM Properties, LLC.",2050 Dunlavy Street,,Texas,Houston,https://mike-bloom.com,2005.0,United States,Real Estate
05c0eaa0-7ee0-449a-aa1d-ccb1b322e92b,Ancore Construction Supply LLC,200 South Virginia St Floor 8,,Nevada,Reno,N/A,2012.0,United States,Construction
05c30e4d-eb00-4701-a954-7c77dc1e1bd9,Crimson Electric Incorporated,110 Lee Joyal Road,,South Carolina,Duncan,https://crimsonelec.com,1994.0,United States,
05c76014-2b05-4fb8-800a-7e2dea707738,ASSOCIATED FOREIGN EXCHANGE,16133 Ventura Blvd # 900,,California,Encino,https://afex.com,1979.0,United States,"Financial Services, Global Payment Solutions, Risk Management Solutions, Fund and Wealth Management, FX, Currency, USD, EUR"
05caa3d3-8403-44e8-8620-bb755b3cead0,Highland County Health Department,140 Fleisher Avenue,,Virginia,Monterey,https://highlandcounty.org,,United States,
05d3074e-6ac7-4ef7-a2c1-f096b76f7f77,WES BANCO BANK,Po Box 138,,Ohio,Beallsville,https://wesbanco.com/,1870.0,United States,Banking
05db5d3e-5a62-436d-a858-aa291749cc90,Hibbett Sports,2108 25th St,,Indiana,Columbus,http://www.hibbett.com,1945.0,United States,"Retail, Customer service, product knowledge, athletic sporting goods, small to mid-sized towns"
05de138a-9000-4161-882d-ca0312a770f7,MONTROSS PHARMACY Incorporated,118 N 1ST AVE,,,WINTERSET,N/A,1922.0,United States,
05e3dd20-d380-4a25-8916-e3047c0421c0,SpotLink,4669 Murphy Canyon Road<br/>Suite 210,,California,San Diego,N/A,2000.0,United States,"Information Technology and Services, Networking, Helpdesk, Managed Services, Software Enginering, Cloud Services, Voice Solutions, Virtualization, Asset Mangement"
05e664a6-d833-4471-9fd7-7b11cf96d111,Nintendo of america inc,4600 150th Avenue Ne,,Washington,Redmond,http://www.nintendo.com,1980.0,United States,Computer Games
05ef42a6-a5c1-429f-bdcb-b5fb13291a72,Keegan & Keegan,315 Westphalia Road,,New York,Mattituck,https://keeganlaw.us,1978.0,United States,"Law Practice, Personal Injury, Motor Vehicle Accidents, Medical Malpractice, Products Liability, Workplace Accidents, Family Court, Real Estate, Elder Law, Estate Litigation, Criminal Law, Business Law"
05faa629-c4be-4425-8635-095a26ed360c,Consumer Source Inc,1711 Briercroft Court # 131,,Texas,Carrollton,http://www.rentpath.com,1975.0,United States,"Internet, Rental Properties, Apartment Search, Apartment Rentals, Apartment Websites, Multifamily Marketing, Multifamily Analytics, Digital Marketing, Digital Advertising, Advertising, Digital Solutions, Engineering, UI, UX, B2B, B2C, Product Management, Digital Sales, Outside Sales"
06015fc8-3a3d-4d6a-babc-0156712f160c,Anderson Roofing-Sheet Mtl Wrk,2633 Papermill Rd,,Virginia,Winchester,https://andersonroofingva.com,1960.0,United States,Construction
06148c4c-817f-4e9b-b47c-f9a979835799,Mc Caffery Mark DDS,303 Main St,,New Jersey,Madison,https://mymadisondentist.com,1988.0,United States,Hospital & Health Care
061e5230-4b68-42ec-a291-1956ecee6181,Lawrence & Company College of Cosmetology,810 N 10th Ave.,,California,Hanford,https://lawrenceandco.net,,United States,Higher Education
0629e46d-c608-4331-8037-5b1a7dfd5488,Brandon Meats & Sausage Incorporated,117 South Commercial St,,Wisconsin,Brandon,https://brandonmeats.com,1985.0,United States,Retail
063e1d79-4155-4bda-abb2-94f0efc220e0,Consumer Source Incorporated,1320 Elmwood Avenue # C,,South Carolina,Columbia,http://www.rentpath.com,1975.0,United States,"Internet, Rental Properties, Apartment Search, Apartment Rentals, Apartment Websites, Multifamily Marketing, Multifamily Analytics, Digital Marketing, Digital Advertising, Advertising, Digital Solutions, Engineering, UI, UX, B2B, B2C, Product Management, Digital Sales, Outside Sales"
0641c6fb-28f0-45ea-8536-093b7a14b450,Church of Christ-Southside,1505 Trimmier Road,,Texas,Killeen,https://killeenchurch.org,1969.0,United States,
0647cc60-db72-4d3e-812f-8c5bb7197f40,A-1 Hearing Aid Service,1005 North Pine St,,Missouri,Rolla,https://a1hearingaidservice.com,,United States,
064d56e9-e8ab-4dfd-9c07-20d965f8ccd4,Hibbett Sports,1653 West College St # 1,,Tennessee,Pulaski,http://www.hibbett.com,1945.0,United States,"Retail, Customer service, product knowledge, athletic sporting goods, small to mid-sized towns"
065052a3-e2a4-4887-83de-9ae9338677b7,P I E Charleston,5 Warren St,,South Carolina,Charleston,https://piecharleston.com,,United States,
06521501-9b48-4e34-8c91-86f355d2d446,Hibbett Sports,1410 Sparta St # 23,,Tennessee,Mc Minnville,http://www.hibbett.com,1945.0,United States,"Retail, Customer service, product knowledge, athletic sporting goods, small to mid-sized towns"
06579ac9-5ff8-4c9e-8ecb-9d435a815516,Consumer Source Incorporated,1410 Donelson Pike,,Tennessee,Nashville,http://www.rentpath.com,1975.0,United States,"Internet, Rental Properties, Apartment Search, Apartment Rentals, Apartment Websites, Multifamily Marketing, Multifamily Analytics, Digital Marketing, Digital Advertising, Advertising, Digital Solutions, Engineering, UI, UX, B2B, B2C, Product Management, Digital Sales, Outside Sales"
065aafa4-b634-4c88-b26d-595e875ae042,House Association Of Beta Xi Chapter Of Kappa Kappa Gamma,2001 University Avenue,,,Austin,N/A,,United States,
065fd08b-6d5f-4a4e-ba5a-cc2fa8c577d4,Walerius Timothy J,316 North Michigan St # 800,,Ohio,Toledo,N/A,,United States,"Law Practice, Construction Law, Environmental Law, Contracts, Litigation Avoidance"
0661ffb3-3ee0-496c-aa68-1c3f361ff471,Dream Medical & Rehab Center,2024 Powers Ferry Road Se # 110,,Georgia,Atlanta,N/A,2007.0,United States,"Associations/Non-Profits, Rehabilitation Services, Health Care and Social Assistance, Individual and Family Social Services, Non-profit"
066a3dd9-23bc-4810-8c6e-dc1f2b47a334,Commercial Interiors Direct Incorporated,1 S Corporate Dr Ste E,,,Riverdale,N/A,1992.0,United States,
066dfca4-f435-4464-82e1-d1887e0e5e59,Pueblo Stepup,1925 East Orman Avenue # A640,,Colorado,Pueblo,N/A,,United States,Nonprofit Organization Management
0679498f-54b5-4df8-91c0-b68c4ff6ae81,Continental Healthcare Inc,205 Wild Basin Road # 3-100,,Texas,Austin,N/A,2009.0,United States,Hospital & Health Care
069a36d5-c683-4bc1-9601-9c5a95818183,"Information Products,Incorporated",9100 State Route 34,,West Virginia,Winfield,https://infoproducts.net,,United States,
06a0059c-4ac8-42d9-b88a-0b1d3b8e48cc,Cwa Development Incorporated,1082 Midway St Ne,,Georgia,Townsend,N/A,2006.0,United States,
06a026a3-a254-48bc-8824-3333cd7937e1,Chandler Police Department,811 Highway 31 East,,Texas,Chandler,https://townofchandler.org/chandler-departments/police/,1991.0,United States,Law Enforcement
06a75111-57ae-4db3-a4af-d83b6f41bbc9,AMERGINT TECHNOLOGIES,2315 BRIARGATE PKWY,STE 100,,COLORADO SPRINGS,N/A,2008.0,United States,"Defense & Space, Modem, Baseband Units, Front End Processors, Payload Processors, Data Recorders, Satellite Test Systems, Range, Launch Site Systems, RF Communications"
06a944c7-3e19-4f68-8d24-d54545e5cd61,Valley Rubber Limited Liability Company,3899 Highway 31 Sw,,Alabama,Falkville,https://ValleyRubber.Solutions,1967.0,United States,"Mining & Metals, Impact Absorption, Abrasion Resistance, Noise Reduction, Dust Suppression, Sticky Material Control in Screening, Lining and Conveying"
